0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 101.21 0 0
1 0 0 0 0 0  0 0 0 9.9566 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 -6.39089 -9.57568 -13.9046 -12.127 -46.1824  0 0 0 100.859 0 0
1 0 0 0 0 0  0 0 0 10.3082 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 85.1017 0 0
1 0 0 0 0 0  0 0 0 26.065 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 90.686 0 0
1 0 0 0 0 0  0 0 0 20.4807 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 96.1627 0 0
1 0 0 0 0 0  0 0 0 15.0009 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 94.371 0 0
1 0 0 0 0 0  0 0 0 16.7957 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 101.069 0 0
1 0 0 0 0 0  0 0 0 10.0945 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 88.9199 0 0
1 0 0 0 0 0  0 0 0 22.2468 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 94.8952 0 0
1 0 0 0 0 0  0 0 0 16.2715 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 100.629 0 0
1 0 0 0 0 0  0 0 0 10.5379 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 -7.71902 -11.8744 -18.5602 -15.945 -11.334  0 0 0 80.0392 0 0
1 0 0 0 0 0  0 0 0 31.1275 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 95.1289 0 0
1 0 0 0 0 0  0 0 0 16.0378 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 -6.05742 -9.39278 -14.0827 -11.5471 -51.0712  0 0 0 104.589 0 0
1 0 0 0 0 0  11.5 -1.08373 -347.804 6.57818 0 6.57818
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 86.0253 0 0
1 0 0 0 0 0  0 0 0 25.1414 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 108.524 1 0
1 0 0 0 0 0  0 0 0 2.64262 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 -6.42344 -9.9182 -14.6352 -11.8556 -44.7136  0 0 0 100.479 0 0
1 0 0 0 0 0  0 0 0 10.6878 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 -7.25904 -11.9464 -17.2663 -14.9675 -16.8725  0 0 0 82.8216 0 0
1 0 0 0 0 0  0 0 0 28.345 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 -7.69429 -12.2533 -18.2269 -16.1931 -9.73652  0 0 0 78.6686 0 0
1 0 0 0 0 0  0 0 0 32.4981 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 83.5949 0 0
1 0 0 0 0 0  0 0 0 27.5718 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 -6.15849 -9.50024 -13.8411 -11.6027 -52.4572  0 0 0 105.905 0 0
1 0 0 0 0 0  0 0 0 5.25852 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 108.553 1 0
1 0 0 0 0 0  0 0 0 2.61041 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 -6.26755 -9.06044 -13.6934 -11.4888 -53.206  0 0 0 106.536 0 0
1 0 0 0 0 0  0 0 0 4.6302 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 98.9067 0 0
1 0 0 0 0 0  0 0 0 12.26 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 -6.13562 -10.4615 -14.37 -11.7822 -45.6561  0 0 0 101.115 0 0
1 0 0 0 0 0  0 0 0 10.0513 0 0
0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0  0 0 0 88.5839 0 0
1 0 0 0 0 0  0 0 0 22.5828 0 0
